CustomerID,Country,FirstPurchaseDate,LastPurchaseDate,Recency,Frequency,Monetary,TotalTransactions,TotalUnits,R_Score,F_Score,M_Score,RFM_Cell,RFM_Avg_Score,Customer_Segment
17954,United Kingdom,2010-12-03 14:18:00,2011-12-04 14:15:00,6,12,2332.72,485,2234,5,5,5,5-5-5,5.0,Champions
15281,United Kingdom,2011-01-10 15:51:00,2011-10-12 09:10:00,59,9,2332.15,139,1211,3,5,5,3-5-5,4.33,Loyal Customers
12782,Portugal,2010-12-17 11:30:00,2011-12-05 09:16:00,5,5,2330.92,103,1086,5,4,5,5-4-5,4.67,Champions
15785,United Kingdom,2011-02-17 14:17:00,2011-11-07 11:33:00,33,5,2328.97,83,1612,4,4,5,4-4-5,4.33,Champions
17313,United Kingdom,2011-11-08 15:45:00,2011-11-08 15:45:00,32,1,2328.84,24,1402,4,2,5,4-2-5,3.67,Potential Loyalists
17744,United Kingdom,2010-12-16 14:17:00,2011-12-06 12:11:00,4,6,2322.4,136,3412,5,5,5,5-5-5,5.0,Champions
17211,United Kingdom,2010-12-05 12:44:00,2011-11-13 12:03:00,27,8,2317.22,211,1323,4,5,5,4-5-5,4.67,Champions
14290,United Kingdom,2010-12-13 10:24:00,2011-11-28 14:02:00,12,5,2314.65,101,915,5,4,5,5-4-5,4.67,Champions
15365,United Kingdom,2011-01-28 13:08:00,2011-11-14 08:29:00,26,7,2314.32,114,1084,4,5,5,4-5-5,4.67,Champions
13994,United Kingdom,2011-07-14 18:28:00,2011-12-06 11:05:00,4,6,2313.14,155,940,5,5,5,5-5-5,5.0,Champions
13704,United Kingdom,2011-09-12 14:40:00,2011-12-04 15:13:00,6,9,2308.06,134,1531,5,5,5,5-5-5,5.0,Champions
15288,United Kingdom,2010-12-09 13:59:00,2011-10-27 16:58:00,44,5,2306.52,88,775,3,4,5,3-4-5,4.0,Loyal Customers
16735,United Kingdom,2011-01-09 12:53:00,2011-09-22 11:49:00,79,5,2300.56,125,1573,2,4,5,2-4-5,3.67,At-Risk
16550,United Kingdom,2010-12-06 13:53:00,2011-08-23 11:12:00,109,5,2298.97,251,1540,2,4,5,2-4-5,3.67,At-Risk
15105,United Kingdom,2011-07-28 10:09:00,2011-11-21 16:54:00,19,7,2298.93,101,1211,4,5,5,4-5-5,4.67,Champions
13115,United Kingdom,2011-06-08 16:15:00,2011-11-28 12:38:00,12,4,2294.78,120,1567,5,4,5,5-4-5,4.67,Champions
15704,United Kingdom,2011-05-08 12:42:00,2011-07-22 13:35:00,141,4,2293.62,117,1028,2,4,5,2-4-5,3.67,At-Risk
12615,France,2011-06-24 13:35:00,2011-12-07 15:02:00,3,4,2291.19,105,1376,5,4,5,5-4-5,4.67,Champions
13527,United Kingdom,2011-01-17 11:17:00,2011-11-06 12:04:00,34,7,2287.51,223,1692,3,5,5,3-5-5,4.33,Loyal Customers
17696,United Kingdom,2010-12-10 09:51:00,2011-11-01 13:43:00,39,8,2285.71,115,1756,3,5,5,3-5-5,4.33,Loyal Customers
12684,France,2011-05-10 12:55:00,2011-12-02 09:53:00,8,7,2283.63,105,1985,5,5,5,5-5-5,5.0,Champions
16782,United Kingdom,2010-12-09 11:28:00,2011-11-29 13:20:00,11,13,2279.9,190,712,5,5,5,5-5-5,5.0,Champions
13317,United Kingdom,2010-12-16 09:22:00,2011-10-04 13:35:00,67,6,2273.68,124,1035,3,5,5,3-5-5,4.33,Loyal Customers
17768,United Kingdom,2011-06-26 13:46:00,2011-12-01 13:22:00,9,3,2273.18,105,1186,5,4,5,5-4-5,4.67,Champions
14466,United Kingdom,2010-12-02 13:36:00,2011-11-10 14:07:00,30,7,2272.4,72,1006,4,5,5,4-5-5,4.67,Champions
13700,United Kingdom,2011-01-16 13:18:00,2011-11-13 13:00:00,27,10,2265.12,197,2304,4,5,5,4-5-5,4.67,Champions
16057,United Kingdom,2011-02-28 10:35:00,2011-11-23 15:23:00,17,7,2263.12,121,863,4,5,5,4-5-5,4.67,Champions
16209,United Kingdom,2011-04-07 12:23:00,2011-09-12 11:58:00,89,5,2262.62,46,1179,2,4,5,2-4-5,3.67,At-Risk
14432,United Kingdom,2011-09-11 14:09:00,2011-11-30 08:04:00,10,6,2255.51,382,2070,5,5,5,5-5-5,5.0,Champions
16293,United Kingdom,2010-12-07 15:02:00,2011-11-18 09:58:00,22,10,2248.99,118,982,4,5,5,4-5-5,4.67,Champions
17442,United Kingdom,2011-02-22 13:02:00,2011-11-03 09:17:00,37,6,2248.56,135,1496,3,5,5,3-5-5,4.33,Loyal Customers
15235,United Kingdom,2010-12-01 17:22:00,2011-05-06 09:44:00,218,12,2247.51,143,1324,1,5,5,1-5-5,3.67,At-Risk
16771,United Kingdom,2011-01-05 13:57:00,2011-11-06 13:28:00,34,5,2246.81,255,1489,3,4,5,3-4-5,4.0,Loyal Customers
15665,United Kingdom,2011-04-10 15:09:00,2011-06-24 14:57:00,169,2,2242.01,116,1666,2,3,5,2-3-5,3.33,At-Risk
14211,United Kingdom,2011-02-17 15:50:00,2011-10-17 13:23:00,54,9,2241.1,112,1242,3,5,5,3-5-5,4.33,Loyal Customers
16743,United Kingdom,2010-12-16 12:15:00,2011-11-10 13:13:00,30,7,2238.09,191,2047,4,5,5,4-5-5,4.67,Champions
14560,United Kingdom,2010-12-17 09:22:00,2011-12-02 15:22:00,8,22,2237.77,74,1260,5,5,5,5-5-5,5.0,Champions
14700,United Kingdom,2011-04-15 13:16:00,2011-11-07 14:40:00,33,3,2235.3,115,1342,4,4,5,4-4-5,4.33,Champions
16076,United Kingdom,2011-05-15 12:31:00,2011-12-06 14:59:00,4,10,2234.73,129,1435,5,5,5,5-5-5,5.0,Champions
15834,United Kingdom,2011-03-07 17:52:00,2011-09-30 14:41:00,71,4,2233.75,273,965,3,4,5,3-4-5,4.0,Loyal Customers
18242,United Kingdom,2011-05-10 11:20:00,2011-09-28 13:43:00,73,4,2232.49,78,1017,2,4,5,2-4-5,3.67,At-Risk
14226,United Kingdom,2011-03-15 15:36:00,2011-11-11 11:34:00,29,5,2232.19,67,1308,4,4,5,4-4-5,4.33,Champions
14825,United Kingdom,2010-12-06 12:30:00,2011-12-06 11:38:00,4,12,2226.91,121,991,5,5,5,5-5-5,5.0,Champions
17591,United Kingdom,2010-12-07 15:39:00,2011-09-27 13:42:00,74,7,2225.97,166,1009,2,5,5,2-5-5,4.0,At-Risk
12783,Portugal,2011-09-25 15:35:00,2011-12-07 15:56:00,3,6,2225.91,84,624,5,5,5,5-5-5,5.0,Champions
13365,United Kingdom,2011-05-06 12:00:00,2011-11-06 12:36:00,34,2,2225.37,128,1247,3,3,5,3-3-5,3.67,Loyal Customers
15722,United Kingdom,2011-02-22 12:24:00,2011-11-04 11:43:00,36,5,2222.56,69,1026,3,4,5,3-4-5,4.0,Loyal Customers
15811,United Kingdom,2010-12-09 15:29:00,2011-11-17 15:31:00,23,6,2218.62,133,1071,4,5,5,4-5-5,4.67,Champions
12876,Belgium,2011-05-27 13:34:00,2011-10-13 12:26:00,58,2,2218.02,85,1941,3,3,5,3-3-5,3.67,Loyal Customers
12653,Israel,2011-02-16 10:53:00,2011-07-14 10:41:00,149,2,2209.85,43,919,2,3,5,2-3-5,3.33,At-Risk
13862,United Kingdom,2011-01-11 15:13:00,2011-11-21 16:24:00,19,8,2209.36,139,1688,4,5,5,4-5-5,4.67,Champions
15797,United Kingdom,2011-01-24 15:47:00,2011-08-18 17:04:00,114,4,2207.4,8,873,2,4,5,2-4-5,3.67,At-Risk
15179,United Kingdom,2011-01-24 13:48:00,2011-11-21 12:53:00,19,5,2206.95,93,1938,4,4,5,4-4-5,4.33,Champions
13831,United Kingdom,2010-12-05 12:13:00,2011-11-23 15:41:00,17,6,2202.99,74,745,4,5,5,4-5-5,4.67,Champions
17406,United Kingdom,2010-12-08 10:35:00,2011-01-10 15:07:00,334,3,2200.42,113,787,1,4,5,1-4-5,3.33,At-Risk
15123,United Kingdom,2011-05-17 14:57:00,2011-12-02 13:12:00,8,2,2199.31,106,1195,5,3,5,5-3-5,4.33,Loyal Customers
16628,United Kingdom,2011-04-19 08:55:00,2011-11-10 12:45:00,30,5,2188.05,117,1205,4,4,5,4-4-5,4.33,Champions
15394,United Kingdom,2010-12-16 12:46:00,2011-11-30 11:49:00,10,4,2183.54,85,910,5,4,5,5-4-5,4.67,Champions
14341,United Kingdom,2011-01-25 13:55:00,2011-10-25 15:48:00,46,8,2182.28,129,1403,3,5,5,3-5-5,4.33,Loyal Customers
12856,United Kingdom,2011-10-07 12:38:00,2011-12-02 10:52:00,8,6,2179.93,314,1079,5,5,5,5-5-5,5.0,Champions
12909,United Kingdom,2011-03-31 12:51:00,2011-10-31 12:43:00,40,5,2178.67,91,1280,3,4,5,3-4-5,4.0,Loyal Customers
12501,Germany,2011-01-07 12:28:00,2011-01-07 12:28:00,337,1,2169.39,149,1783,1,2,5,1-2-5,2.67,At-Risk
12633,Germany,2011-02-25 08:44:00,2011-10-12 11:40:00,59,4,2163.98,101,1162,3,4,5,3-4-5,4.0,Loyal Customers
13755,United Kingdom,2011-10-07 15:45:00,2011-12-06 12:26:00,4,9,2161.35,342,1264,5,5,5,5-5-5,5.0,Champions
12935,United Kingdom,2011-01-24 13:58:00,2011-12-07 17:25:00,3,7,2160.7,129,1853,5,5,5,5-5-5,5.0,Champions
16456,United Kingdom,2010-12-01 14:11:00,2011-09-01 13:50:00,100,5,2158.37,111,1148,2,4,5,2-4-5,3.67,At-Risk
14407,United Kingdom,2011-03-08 11:59:00,2011-08-24 14:02:00,108,6,2157.73,73,1415,2,5,5,2-5-5,4.0,At-Risk
16379,United Kingdom,2011-09-22 09:33:00,2011-12-05 15:38:00,5,4,2157.4,108,1410,5,4,5,5-4-5,4.67,Champions
13224,United Kingdom,2011-07-11 14:10:00,2011-10-10 14:55:00,61,2,2155.95,108,1518,3,3,5,3-3-5,3.67,Loyal Customers
16966,United Kingdom,2011-04-13 14:17:00,2011-12-01 13:40:00,9,7,2154.97,28,1981,5,5,5,5-5-5,5.0,Champions
17272,United Kingdom,2011-03-22 12:05:00,2011-10-28 16:37:00,43,4,2148.63,114,1778,3,4,5,3-4-5,4.0,Loyal Customers
14828,United Kingdom,2011-01-07 09:50:00,2011-05-27 10:16:00,197,3,2139.76,17,2172,1,4,5,1-4-5,3.33,At-Risk
12560,Germany,2011-07-19 15:55:00,2011-12-04 13:54:00,6,3,2134.01,105,1110,5,4,5,5-4-5,4.67,Champions
17400,United Kingdom,2010-12-21 17:16:00,2011-08-05 15:38:00,127,5,2129.96,213,1097,2,4,5,2-4-5,3.67,At-Risk
13517,United Kingdom,2011-06-13 08:44:00,2011-10-11 11:43:00,60,3,2128.42,141,1369,3,4,5,3-4-5,4.0,Loyal Customers
14360,United Kingdom,2011-09-06 11:58:00,2011-11-08 09:12:00,32,4,2128.23,118,1151,4,4,5,4-4-5,4.33,Champions
16407,United Kingdom,2011-01-31 14:02:00,2011-11-27 11:05:00,13,10,2126.93,172,1124,5,5,5,5-5-5,5.0,Champions
14640,United Kingdom,2011-04-26 12:31:00,2011-11-15 13:07:00,25,6,2125.08,106,886,4,5,5,4-5-5,4.67,Champions
15058,United Kingdom,2011-01-31 15:35:00,2011-11-14 14:57:00,26,11,2124.99,276,1069,4,5,5,4-5-5,4.67,Champions
13632,United Kingdom,2011-04-10 15:07:00,2011-11-15 10:51:00,25,5,2121.27,146,1037,4,4,5,4-4-5,4.33,Champions
18061,United Kingdom,2010-12-08 13:03:00,2011-11-18 11:20:00,22,10,2119.41,46,955,4,5,5,4-5-5,4.67,Champions
18008,United Kingdom,2011-01-25 12:26:00,2011-09-30 15:17:00,71,9,2116.19,30,1581,3,5,5,3-5-5,4.33,Loyal Customers
14691,United Kingdom,2011-05-11 09:55:00,2011-11-09 12:30:00,31,5,2114.33,71,707,4,4,5,4-4-5,4.33,Champions
13265,United Kingdom,2011-03-11 09:54:00,2011-10-17 15:02:00,54,5,2107.66,91,1752,3,4,5,3-4-5,4.0,Loyal Customers
18173,United Kingdom,2011-03-10 11:56:00,2011-09-14 11:26:00,87,4,2106.84,31,1220,2,4,5,2-4-5,3.67,At-Risk
18093,United Kingdom,2011-02-10 12:15:00,2011-09-07 15:43:00,94,4,2106.52,36,1392,2,4,5,2-4-5,3.67,At-Risk
14461,United Kingdom,2011-03-23 12:15:00,2011-07-14 17:11:00,149,3,2103.06,180,766,2,4,5,2-4-5,3.67,At-Risk
14515,United Kingdom,2011-05-05 12:13:00,2011-11-22 11:37:00,18,6,2102.09,101,1134,4,5,5,4-5-5,4.67,Champions
17861,United Kingdom,2011-01-24 11:34:00,2011-12-06 16:21:00,4,8,2100.8,222,1988,5,5,5,5-5-5,5.0,Champions
15815,United Kingdom,2011-03-25 08:43:00,2011-10-07 12:42:00,64,5,2100.6,49,1856,3,4,5,3-4-5,4.0,Loyal Customers
13126,United Kingdom,2010-12-08 11:42:00,2011-12-05 10:00:00,5,8,2099.64,140,2143,5,5,5,5-5-5,5.0,Champions
12610,Italy,2011-08-05 13:52:00,2011-11-17 09:34:00,23,5,2099.54,106,1049,4,4,5,4-4-5,4.33,Champions
16875,United Kingdom,2011-01-04 10:37:00,2011-10-03 13:39:00,68,5,2095.53,112,1069,3,4,5,3-4-5,4.0,Loyal Customers
17191,United Kingdom,2010-12-06 14:36:00,2011-11-11 16:58:00,29,7,2095.13,237,1167,4,5,5,4-5-5,4.67,Champions
18283,United Kingdom,2011-01-06 14:14:00,2011-12-06 12:02:00,4,16,2094.88,756,1397,5,5,5,5-5-5,5.0,Champions
14306,United Kingdom,2011-09-15 10:31:00,2011-10-19 13:23:00,52,2,2093.32,33,1075,3,3,5,3-3-5,3.67,Loyal Customers
13571,United Kingdom,2011-03-31 12:43:00,2011-11-27 10:47:00,13,12,2092.32,341,1759,5,5,5,5-5-5,5.0,Champions
17490,United Kingdom,2011-06-16 09:15:00,2011-12-09 09:08:00,1,7,2092.32,76,1134,5,5,5,5-5-5,5.0,Champions
13297,United Kingdom,2011-10-03 15:08:00,2011-12-02 09:32:00,8,4,2089.85,59,963,5,4,5,5-4-5,4.67,Champions
18044,United Kingdom,2010-12-14 12:25:00,2011-12-05 14:26:00,5,10,2088.6,127,1033,5,5,5,5-5-5,5.0,Champions
14810,United Kingdom,2010-12-05 12:08:00,2011-10-30 11:19:00,41,11,2087.88,255,1016,3,5,5,3-5-5,4.33,Loyal Customers
16954,United Kingdom,2010-12-15 10:41:00,2011-12-09 09:46:00,1,9,2085.08,54,1054,5,5,5,5-5-5,5.0,Champions
18231,United Kingdom,2011-02-24 09:08:00,2011-05-31 14:18:00,193,5,2083.27,124,821,1,4,5,1-4-5,3.33,At-Risk
14696,United Kingdom,2010-12-01 15:37:00,2011-12-05 13:43:00,5,7,2078.95,130,1630,5,5,5,5-5-5,5.0,Champions
14209,United Kingdom,2011-01-11 12:56:00,2011-11-29 10:18:00,11,6,2073.43,87,691,5,5,5,5-5-5,5.0,Champions
18241,United Kingdom,2011-05-06 09:22:00,2011-11-30 12:10:00,10,17,2073.09,104,1051,5,5,5,5-5-5,5.0,Champions
18219,United Kingdom,2010-12-06 10:05:00,2011-12-07 11:43:00,3,10,2069.77,114,885,5,5,5,5-5-5,5.0,Champions
14482,United Kingdom,2011-04-14 16:41:00,2011-11-21 13:14:00,19,6,2068.15,144,1646,4,5,5,4-5-5,4.67,Champions
12948,United Kingdom,2011-03-20 10:17:00,2011-11-23 17:10:00,17,7,2064.95,116,1080,4,5,5,4-5-5,4.67,Champions
12928,United Kingdom,2010-12-15 15:45:00,2011-11-04 14:24:00,36,5,2062.7,84,1472,3,4,5,3-4-5,4.0,Loyal Customers
16281,United Kingdom,2011-09-28 14:57:00,2011-09-28 14:57:00,73,1,2062.06,17,934,2,2,5,2-2-5,3.0,At-Risk
14409,United Kingdom,2010-12-06 15:03:00,2011-09-29 18:18:00,72,6,2059.45,54,1230,3,5,4,3-5-4,4.0,Loyal Customers
12518,Germany,2011-08-21 13:18:00,2011-12-09 10:13:00,1,5,2056.89,124,1318,5,4,4,5-4-4,4.33,Champions
17667,United Kingdom,2011-02-14 09:24:00,2011-10-04 14:32:00,67,5,2055.51,116,1033,3,4,4,3-4-4,3.67,Loyal Customers
14188,United Kingdom,2011-02-02 13:46:00,2011-11-09 12:45:00,31,6,2054.36,65,1162,4,5,4,4-5-4,4.33,Champions
16150,United Kingdom,2010-12-02 18:27:00,2011-10-28 12:39:00,43,5,2053.02,117,1047,3,4,4,3-4-4,3.67,Loyal Customers
17086,United Kingdom,2011-10-07 11:22:00,2011-12-02 13:54:00,8,6,2050.08,96,1859,5,5,4,5-5-4,4.67,Champions
17612,United Kingdom,2011-02-15 10:40:00,2011-10-17 14:59:00,54,6,2048.45,135,1808,3,5,4,3-5-4,4.0,Loyal Customers
14232,United Kingdom,2011-03-20 12:44:00,2011-10-28 11:09:00,43,5,2048.07,115,1941,3,4,4,3-4-4,3.67,Loyal Customers
17625,United Kingdom,2011-03-27 12:21:00,2011-11-21 13:36:00,19,4,2047.0,315,1198,4,4,4,4-4-4,4.0,Champions
13495,United Kingdom,2010-12-06 15:14:00,2011-12-02 11:21:00,8,5,2044.87,48,829,5,4,4,5-4-4,4.33,Champions
17597,United Kingdom,2011-05-10 11:54:00,2011-05-10 11:54:00,214,1,2044.37,55,1176,1,2,4,1-2-4,2.33,At-Risk
17090,United Kingdom,2010-12-20 13:52:00,2011-12-05 13:44:00,5,7,2043.95,63,921,5,5,4,5-5-4,4.67,Champions
13450,United Kingdom,2011-05-05 19:48:00,2011-11-13 11:54:00,27,6,2043.72,71,1982,4,5,4,4-5-4,4.33,Champions
14001,United Kingdom,2010-12-01 12:58:00,2011-10-25 10:31:00,46,3,2043.08,39,962,3,4,4,3-4-4,3.67,Loyal Customers
12585,Germany,2010-12-23 12:58:00,2011-04-19 13:39:00,235,2,2040.1,87,1279,1,3,4,1-3-4,2.67,At-Risk
13593,United Kingdom,2011-01-07 16:32:00,2011-08-23 13:35:00,109,5,2037.08,128,731,2,4,4,2-4-4,3.33,At-Risk
18069,United Kingdom,2011-01-16 15:50:00,2011-11-13 16:03:00,27,5,2036.67,470,1311,4,4,4,4-4-4,4.0,Champions
17846,United Kingdom,2011-09-15 15:20:00,2011-09-15 15:20:00,86,1,2033.1,1,1,2,2,4,2-2-4,2.67,At-Risk
13630,United Kingdom,2011-02-27 12:49:00,2011-12-04 15:16:00,6,7,2031.78,71,1391,5,5,4,5-5-4,4.67,Champions
16409,United Kingdom,2011-01-26 14:51:00,2011-11-03 16:45:00,37,5,2028.88,232,1306,3,4,4,3-4-4,3.67,Loyal Customers
17337,United Kingdom,2011-02-02 17:06:00,2011-07-11 14:55:00,152,4,2027.87,543,1269,2,4,4,2-4-4,3.33,At-Risk
16358,United Kingdom,2011-06-08 15:05:00,2011-12-08 15:09:00,2,4,2027.5,109,1302,5,4,4,5-4-4,4.33,Champions
14544,United Kingdom,2010-12-13 12:50:00,2011-11-15 15:06:00,25,2,2024.45,114,1543,4,3,4,4-3-4,3.67,Loyal Customers
15341,United Kingdom,2011-09-20 09:40:00,2011-09-20 09:40:00,81,1,2020.52,17,812,2,2,4,2-2-4,2.67,At-Risk
14506,United Kingdom,2010-12-05 14:25:00,2011-11-22 13:02:00,18,5,2012.17,316,730,4,4,4,4-4-4,4.0,Champions
15531,United Kingdom,2011-11-09 17:47:00,2011-12-01 18:43:00,9,2,2007.44,228,1105,5,3,4,5-3-4,4.0,Loyal Customers
15372,United Kingdom,2011-07-25 16:39:00,2011-07-25 16:39:00,138,1,2007.4,27,2924,2,2,4,2-2-4,2.67,At-Risk
16098,United Kingdom,2010-12-01 09:45:00,2011-09-13 09:59:00,88,7,2005.63,67,613,2,5,4,2-5-4,3.67,At-Risk
14730,United Kingdom,2011-03-08 12:49:00,2011-12-08 14:39:00,2,8,2005.06,501,1132,5,5,4,5-5-4,4.67,Champions
14217,United Kingdom,2010-12-08 13:28:00,2011-12-08 11:53:00,2,17,2004.98,100,689,5,5,4,5-5-4,4.67,Champions
14462,United Kingdom,2011-01-04 12:45:00,2011-10-04 15:55:00,67,11,2004.02,240,964,3,5,4,3-5-4,4.0,Loyal Customers
17082,United Kingdom,2011-01-25 14:36:00,2011-11-06 15:17:00,34,2,2003.85,81,1049,3,3,4,3-3-4,3.33,Loyal Customers
16754,United Kingdom,2010-12-02 17:38:00,2010-12-02 17:38:00,373,1,2002.4,2,4280,1,2,4,1-2-4,2.33,At-Risk
15493,United Kingdom,2011-03-14 11:44:00,2011-11-07 12:04:00,33,5,2001.8,297,560,4,4,4,4-4-4,4.0,Champions
18188,United Kingdom,2011-02-22 14:43:00,2011-11-24 16:46:00,16,3,2001.04,71,1168,4,4,4,4-4-4,4.0,Champions
13305,United Kingdom,2010-12-02 12:10:00,2011-12-05 15:15:00,5,10,2000.86,81,1232,5,5,4,5-5-4,4.67,Champions
16698,United Kingdom,2011-03-31 13:33:00,2011-04-27 10:52:00,227,2,1998.0,5,840,1,3,4,1-3-4,2.67,At-Risk
17827,United Kingdom,2010-12-10 10:18:00,2011-12-04 15:00:00,6,5,1995.46,220,1247,5,4,4,5-4-4,4.33,Champions
18204,United Kingdom,2011-05-31 15:26:00,2011-09-29 16:44:00,72,3,1993.7,200,1200,3,4,4,3-4-4,3.67,Loyal Customers
17679,United Kingdom,2011-09-15 10:35:00,2011-10-18 07:43:00,53,2,1992.11,30,729,3,3,4,3-3-4,3.33,Loyal Customers
17088,United Kingdom,2011-03-31 09:48:00,2011-11-11 14:23:00,29,4,1991.01,115,868,4,4,4,4-4-4,4.0,Champions
13246,United Kingdom,2011-01-13 13:36:00,2011-11-21 16:50:00,19,6,1987.3,141,1602,4,5,4,4-5-4,4.33,Champions
13590,United Kingdom,2011-02-09 13:25:00,2011-11-28 12:54:00,12,6,1981.92,87,1848,5,5,4,5-5-4,4.67,Champions
13725,United Kingdom,2011-02-04 12:18:00,2011-10-21 10:03:00,50,8,1980.56,104,806,3,5,4,3-5-4,4.0,Loyal Customers
17422,United Kingdom,2011-02-16 14:44:00,2011-11-23 13:27:00,17,6,1979.37,117,2253,4,5,4,4-5-4,4.33,Champions
16341,United Kingdom,2011-05-22 13:20:00,2011-11-15 09:12:00,25,4,1971.87,77,1398,4,4,4,4-4-4,4.0,Champions
17997,United Kingdom,2011-06-28 17:28:00,2011-09-26 16:13:00,75,8,1970.67,166,2298,2,5,4,2-5-4,3.67,At-Risk
12674,France,2011-05-16 09:10:00,2011-11-01 12:12:00,39,4,1970.6,83,1133,3,4,4,3-4-4,3.67,Loyal Customers
17790,United Kingdom,2010-12-10 10:47:00,2011-11-13 11:30:00,27,14,1965.55,190,836,4,5,4,4-5-4,4.33,Champions
17218,United Kingdom,2010-12-06 15:25:00,2011-12-05 13:52:00,5,10,1960.72,274,958,5,5,4,5-5-4,4.67,Champions
15351,United Kingdom,2010-12-05 11:49:00,2011-11-27 12:52:00,13,7,1960.11,225,753,5,5,4,5-5-4,4.67,Champions
14498,United Kingdom,2010-12-13 11:29:00,2011-10-28 12:09:00,43,5,1957.32,193,1098,3,4,4,3-4-4,3.67,Loyal Customers
12853,United Kingdom,2011-01-28 10:28:00,2011-07-28 11:29:00,135,6,1957.1,78,800,2,5,4,2-5-4,3.67,At-Risk
17554,United Kingdom,2011-07-14 20:01:00,2011-12-08 14:15:00,2,5,1952.45,88,1763,5,4,4,5-4-4,4.33,Champions
14533,United Kingdom,2010-12-22 11:07:00,2011-11-15 12:05:00,25,7,1949.72,62,4019,4,5,4,4-5-4,4.33,Champions
14653,United Kingdom,2011-01-05 13:40:00,2011-12-08 13:45:00,2,7,1947.55,237,950,5,5,4,5-5-4,4.67,Champions
15814,United Kingdom,2011-10-20 09:04:00,2011-11-23 08:17:00,17,4,1945.33,72,1271,4,4,4,4-4-4,4.0,Champions
15518,United Kingdom,2011-01-11 12:55:00,2011-10-06 13:05:00,65,8,1942.45,214,1273,3,5,4,3-5-4,4.0,Loyal Customers
14418,United Kingdom,2011-08-23 17:18:00,2011-12-06 11:39:00,4,3,1937.25,124,1711,5,4,4,5-4-4,4.33,Champions
14472,United Kingdom,2010-12-19 14:03:00,2011-08-28 11:01:00,104,8,1936.84,281,1160,2,5,4,2-5-4,3.67,At-Risk
15864,United Kingdom,2011-01-27 16:43:00,2011-11-17 13:32:00,23,6,1936.32,20,1192,4,5,4,4-5-4,4.33,Champions
15157,United Kingdom,2010-12-16 13:44:00,2011-12-06 11:28:00,4,3,1936.07,125,2392,5,4,4,5-4-4,4.33,Champions
12528,Germany,2011-01-31 09:05:00,2011-11-30 14:40:00,10,6,1933.48,92,756,5,5,4,5-5-4,4.67,Champions
14655,United Kingdom,2011-05-01 14:59:00,2011-12-01 16:28:00,9,4,1932.23,49,1089,5,4,4,5-4-4,4.33,Champions
14978,United Kingdom,2011-01-13 12:03:00,2011-09-28 13:07:00,73,5,1931.42,216,525,2,4,4,2-4-4,3.33,At-Risk
16983,United Kingdom,2010-12-05 12:34:00,2011-11-27 12:10:00,13,7,1931.25,148,1379,5,5,4,5-5-4,4.67,Champions
13094,United Kingdom,2010-12-06 10:34:00,2011-11-18 14:07:00,22,12,1927.32,24,1716,4,5,4,4-5-4,4.33,Champions
16942,United Kingdom,2011-04-26 11:59:00,2011-11-27 12:40:00,13,9,1920.59,281,811,5,5,4,5-5-4,4.67,Champions
15021,United Kingdom,2010-12-08 12:17:00,2011-12-01 11:53:00,9,9,1914.82,472,847,5,5,4,5-5-4,4.67,Champions
17368,United Kingdom,2011-01-06 11:57:00,2011-11-16 15:26:00,24,8,1912.67,111,1391,4,5,4,4-5-4,4.33,Champions
14285,United Kingdom,2011-06-16 12:36:00,2011-11-18 14:50:00,22,4,1910.01,27,541,4,4,4,4-4-4,4.0,Champions
16426,United Kingdom,2011-03-08 15:45:00,2011-12-07 14:01:00,3,10,1908.25,372,1243,5,5,4,5-5-4,4.67,Champions
17228,United Kingdom,2010-12-02 16:00:00,2011-11-24 10:24:00,16,8,1906.09,208,1532,4,5,4,4-5-4,4.33,Champions
14210,United Kingdom,2010-12-03 12:43:00,2011-08-26 12:36:00,106,6,1905.84,102,760,2,5,4,2-5-4,3.67,At-Risk
15819,United Kingdom,2011-03-08 09:45:00,2011-10-21 14:50:00,50,4,1905.45,123,1357,3,4,4,3-4-4,3.67,Loyal Customers
14250,United Kingdom,2011-09-11 13:44:00,2011-12-02 14:30:00,8,3,1904.05,111,1200,5,4,4,5-4-4,4.33,Champions
12762,Portugal,2011-11-14 14:23:00,2011-12-02 10:23:00,8,2,1898.52,69,1227,5,3,4,5-3-4,4.0,Loyal Customers
17463,United Kingdom,2011-01-30 15:48:00,2011-11-23 13:40:00,17,5,1896.41,215,1095,4,4,4,4-4-4,4.0,Champions
17870,United Kingdom,2010-12-08 08:12:00,2011-12-07 15:07:00,3,12,1894.35,279,1401,5,5,4,5-5-4,4.67,Champions
14934,Channel Islands,2011-03-02 11:48:00,2011-09-19 10:10:00,82,2,1890.94,87,1042,2,3,4,2-3-4,3.0,At-Risk
12371,Switzerland,2011-10-11 10:43:00,2011-10-26 10:16:00,45,2,1887.96,63,591,3,3,4,3-3-4,3.33,Loyal Customers
15641,United Kingdom,2010-12-15 14:45:00,2011-08-26 14:04:00,106,4,1887.2,119,1562,2,4,4,2-4-4,3.33,At-Risk
16170,United Kingdom,2011-04-05 13:42:00,2011-10-20 08:21:00,51,6,1885.05,125,1770,3,5,4,3-5-4,4.0,Loyal Customers
13890,United Kingdom,2010-12-16 09:31:00,2011-12-08 15:36:00,2,10,1883.81,110,831,5,5,4,5-5-4,4.67,Champions
16128,United Kingdom,2011-03-02 12:21:00,2011-11-22 11:14:00,18,5,1880.22,89,988,4,4,4,4-4-4,4.0,Champions
